"","status","family","pval","qval","genes","num_cells_expressed"
"Plk1","OK","negbinomial.size",7.01794302836349e-08,1.57764945253437e-06,"Plk1",86
"Ears2","OK","negbinomial.size",0.000519177008655243,0.00482289179168687,"Ears2",34
"Tmem159","OK","negbinomial.size",0.0011923487960558,0.00963647094009349,"Tmem159",63
"Chst15","OK","negbinomial.size",0.000971071342508163,0.00808909882450799,"Chst15",48
"Rrm1","OK","negbinomial.size",3.95400508480834e-07,7.7375342126815e-06,"Rrm1",202
"Knop1","OK","negbinomial.size",0.00676171516563953,0.0397413067120823,"Knop1",221
"Mki67","OK","negbinomial.size",8.95798950541285e-07,1.63005366960538e-05,"Mki67",141
"Oraov1","OK","negbinomial.size",1.78750675833232e-18,1.35047266925398e-16,"Oraov1",155
"Nadsyn1","OK","negbinomial.size",0.0051132421848673,0.0318397349821393,"Nadsyn1",26
"Dock11","OK","negbinomial.size",0.00229643497744996,0.0167149660523294,"Dock11",104
"Smarca1","OK","negbinomial.size",0.00553516846449178,0.0339359558092647,"Smarca1",161
"Elf4","OK","negbinomial.size",0.0058055171686517,0.0352853658055984,"Elf4",35
"Gpc4","OK","negbinomial.size",1.67255620562287e-05,0.000232695844131937,"Gpc4",82
"Ccdc22","OK","negbinomial.size",0.00133661145623295,0.0106367539687018,"Ccdc22",60
"Pim2","OK","negbinomial.size",0.000752031386486924,0.006576555795234,"Pim2",16
"Slc38a5","OK","negbinomial.size",0.000156589275845664,0.00172754730662633,"Slc38a5",10
"Rpgr","OK","negbinomial.size",6.02284949081933e-06,9.37350122189183e-05,"Rpgr",96
"Ophn1","OK","negbinomial.size",0.00143530898614564,0.0113016381052906,"Ophn1",96
"Stard8","OK","negbinomial.size",2.43562922780155e-07,4.97844282401834e-06,"Stard8",16
"Magee2","OK","negbinomial.size",0.00389644628589823,0.0256829813996506,"Magee2",11
"Itm2a","OK","negbinomial.size",4.51344351016164e-09,1.22726594944874e-07,"Itm2a",244
"Srpx2","OK","negbinomial.size",1.25759981234446e-70,1.0722834971397e-67,"Srpx2",52
"Sytl4","OK","negbinomial.size",3.89105066122733e-06,6.30223497192275e-05,"Sytl4",21
"Cstf2","OK","negbinomial.size",0.00711330636595096,0.0413564388288675,"Cstf2",132
"Col4a6","OK","negbinomial.size",0.00243277458784732,0.0175045390326302,"Col4a6",90
"Col4a5","OK","negbinomial.size",4.29583353513484e-07,8.31108021214013e-06,"Col4a5",111
"Nlgn3","OK","negbinomial.size",1.15989405943481e-07,2.50373515144184e-06,"Nlgn3",26
"Rps6ka3","OK","negbinomial.size",1.77874755194504e-05,0.000246036031605654,"Rps6ka3",105
"Mtm1","OK","negbinomial.size",0.000138842031850954,0.0015562040696759,"Mtm1",23
"Gpm6b","OK","negbinomial.size",9.91177306658312e-15,5.21219537866972e-13,"Gpm6b",96
"Gabra3","OK","negbinomial.size",6.41626206306214e-05,0.000782338306912899,"Gabra3",25
"Rbbp7","OK","negbinomial.size",9.05359804067786e-07,1.64494368054142e-05,"Rbbp7",276
"Arhgap6","OK","negbinomial.size",0.000385440773744508,0.00378061340689252,"Arhgap6",36
"Ap1s2","OK","negbinomial.size",0.00135890991678197,0.01079683200868,"Ap1s2",87
"Bgn","OK","negbinomial.size",3.69211286641945e-34,8.99443903805082e-32,"Bgn",158
"Plp1","OK","negbinomial.size",9.94458315405909e-49,4.94618704625014e-46,"Plp1",78
"Tsc22d3","OK","negbinomial.size",0.000941158811363402,0.00786737586221634,"Tsc22d3",145
"Rnf128","OK","negbinomial.size",0.00786412226205987,0.0445651418459418,"Rnf128",42
"Gas6","OK","negbinomial.size",1.50701987766987e-31,3.15601689118338e-29,"Gas6",100
"Nek3","OK","negbinomial.size",0.00105341324532559,0.00867811864006323,"Nek3",44
"Erlin2","OK","negbinomial.size",0.00356370677992465,0.0238988583325621,"Erlin2",103
"Col4a1","OK","negbinomial.size",1.5450019315003e-05,0.000218256663388391,"Col4a1",203
"Col4a2","OK","negbinomial.size",9.2503122529083e-05,0.00108575198980301,"Col4a2",161
"Gpm6a","OK","negbinomial.size",4.71619382681841e-11,1.66068453423986e-09,"Gpm6a",26
"Dlc1","OK","negbinomial.size",7.8429376576985e-08,1.74992797794293e-06,"Dlc1",146
"Plat","OK","negbinomial.size",0.000962533658928733,0.00802357841245271,"Plat",172
"Sfrp1","OK","negbinomial.size",0.000891871748370985,0.00752386788714096,"Sfrp1",252
"Slit2","OK","negbinomial.size",0.00280775811944003,0.0197038263796329,"Slit2",167
"Star","OK","negbinomial.size",2.45309344991654e-08,6.02844544610204e-07,"Star",20
"Ash2l","OK","negbinomial.size",4.24135590368419e-07,8.21900412699321e-06,"Ash2l",118
"Pcm1","OK","negbinomial.size",0.00818540830267266,0.0458944194030078,"Pcm1",252
"Slc7a2","OK","negbinomial.size",4.71246233130938e-05,0.00059026928487765,"Slc7a2",54
"Vps37a","OK","negbinomial.size",0.00251401468639859,0.0179914828006834,"Vps37a",112
"Cnot7","OK","negbinomial.size",0.00777737460299858,0.0441667557735462,"Cnot7",215
"Msmo1","OK","negbinomial.size",0.00913493357812023,0.0499741989560134,"Msmo1",101
"Galnt7","OK","negbinomial.size",1.04131664028344e-05,0.00015383906850326,"Galnt7",87
"Ednra","OK","negbinomial.size",4.2326548524149e-07,8.21547983305311e-06,"Ednra",130
"Casp3","OK","negbinomial.size",0.00433446280627983,0.0280233141371726,"Casp3",107
"Cfap97","OK","negbinomial.size",0.00342650036539361,0.0231346916638595,"Cfap97",98
"Pdlim3","OK","negbinomial.size",7.80772124499006e-31,1.60690980174908e-28,"Pdlim3",35
"Adcy7","OK","negbinomial.size",2.98856838244629e-20,2.74419544471241e-18,"Adcy7",28
"Brd7","OK","negbinomial.size",0.00254230046983862,0.0181333884165851,"Brd7",179
"Sall1","OK","negbinomial.size",1.38736486651485e-12,5.92774065093231e-11,"Sall1",40
"Cdh11","OK","negbinomial.size",5.12463036282833e-06,8.05964593426638e-05,"Cdh11",221
"Orc6","OK","negbinomial.size",0.00488574288684334,0.0307276674606159,"Orc6",198
"Mmp2","OK","negbinomial.size",4.74552601392024e-06,7.56306328813964e-05,"Mmp2",245
"Cog4","OK","negbinomial.size",0.000270372249491454,0.00277463003330015,"Cog4",173
"Cenpn","OK","negbinomial.size",0.00725401206959539,0.0420345349877476,"Cenpn",88
"Herpud1","OK","negbinomial.size",2.55362094750366e-06,4.28126028797067e-05,"Herpud1",155
"Ciapin1","OK","negbinomial.size",0.001190430479482,0.00963647094009349,"Ciapin1",162
"Coq9","OK","negbinomial.size",0.00748022612281596,0.0428667591109237,"Coq9",94
"Tmem38a","OK","negbinomial.size",4.78867750698904e-07,9.17535207077498e-06,"Tmem38a",39
"Gins2","OK","negbinomial.size",0.000148800650869826,0.00165231011110057,"Gins2",185
"Gse1","OK","negbinomial.size",7.87220703468236e-05,0.000940645999729764,"Gse1",168
"Crispld2","OK","negbinomial.size",0.00345870349228745,0.0233009144943662,"Crispld2",104
"Usp10","OK","negbinomial.size",0.000330788061792789,0.00332375176230684,"Usp10",175
"BC021891","OK","negbinomial.size",0.00382228027802811,0.0253370752481656,"BC021891",10
"Mau2","OK","negbinomial.size",0.00328442177450273,0.0223396824628143,"Mau2",199
"Ints10","OK","negbinomial.size",9.76692139759394e-05,0.0011407802419088,"Ints10",129
"Cdh5","OK","negbinomial.size",0.00185611942189117,0.0140497764991217,"Cdh5",23
"Cep57","OK","negbinomial.size",0.00744886772990701,0.0427280798135031,"Cep57",186
"Cyb5b","OK","negbinomial.size",0.00480519043212541,0.0303845863447883,"Cyb5b",113
"Mre11a","OK","negbinomial.size",0.00739469422961902,0.0425810250935659,"Mre11a",115
"Wwp2","OK","negbinomial.size",1.03741356855927e-05,0.000153452363914399,"Wwp2",88
"Bmper","OK","negbinomial.size",0.000486957487180699,0.0046023844215962,"Bmper",62
"Urb2","OK","negbinomial.size",0.000610118751732348,0.0055132381070621,"Urb2",55
"Egln1","OK","negbinomial.size",0.00539481251536536,0.0332633662168989,"Egln1",145
"Aplp2","OK","negbinomial.size",0.00139896282558845,0.0110592180457281,"Aplp2",240
"Pdgfd","OK","negbinomial.size",0.0074062357128569,0.0426063786527098,"Pdgfd",51
"Ubash3b","OK","negbinomial.size",0.00232978371406494,0.0168958859020615,"Ubash3b",72
"Clmp","OK","negbinomial.size",0.00022592859783717,0.00238242903920697,"Clmp",120
"St3gal4","OK","negbinomial.size",6.25877316978661e-06,9.70161763357413e-05,"St3gal4",65
"Acat1","OK","negbinomial.size",0.00398637212174055,0.0262033722561767,"Acat1",193
"Cryab","OK","negbinomial.size",6.2767492691157e-10,1.89205949559177e-08,"Cryab",34
"Cadm1","OK","negbinomial.size",2.86322521921855e-06,4.78018453731634e-05,"Cadm1",145
"Tagln","OK","negbinomial.size",0.00483068663972731,0.0304455683307418,"Tagln",80
"Bace1","OK","negbinomial.size",0.00123360127131933,0.00994294286005324,"Bace1",224
"Mpzl2","OK","negbinomial.size",1.88108260454674e-07,3.90512748703903e-06,"Mpzl2",21
"Nlrx1","OK","negbinomial.size",0.00273132466778532,0.0192580168690806,"Nlrx1",17
"Slc37a4","OK","negbinomial.size",0.00742406634759798,0.042644300361824,"Slc37a4",25
"Hinfp","OK","negbinomial.size",0.00197540886049811,0.0147839846819849,"Hinfp",22
"Muc16","OK","negbinomial.size",3.69335819945241e-05,0.000472536086032835,"Muc16",15
"Ilf3","OK","negbinomial.size",0.000861392686422248,0.00732889843037945,"Ilf3",255
"Bmp5","OK","negbinomial.size",2.62949484367912e-16,1.70588477983683e-14,"Bmp5",58
"Smarca4","OK","negbinomial.size",0.000131967532064712,0.00149175798319741,"Smarca4",225
"Sltm","OK","negbinomial.size",0.000865316794323235,0.00735704171925673,"Sltm",233
"Ccnb2","OK","negbinomial.size",0.00258362475941935,0.0183794569446894,"Ccnb2",103
"Mns1","OK","negbinomial.size",9.58376468327443e-16,5.72006995121234e-14,"Mns1",83
"Anxa2","OK","negbinomial.size",2.82693425309144e-07,5.6714477612021e-06,"Anxa2",234
"Ice2","OK","negbinomial.size",0.00476848918406756,0.030197058562448,"Ice2",95
"Rora","OK","negbinomial.size",0.00507866115058646,0.0316739697777171,"Rora",50
"Itga11","OK","negbinomial.size",6.22773231302018e-09,1.6483467986812e-07,"Itga11",25
"Glce","OK","negbinomial.size",0.000157820994202303,0.0017395283543794,"Glce",66
"Kif23","OK","negbinomial.size",0.00843923915289915,0.0469209118622064,"Kif23",92
"Crabp1","OK","negbinomial.size",2.4118446256213e-11,8.88586089383995e-10,"Crabp1",68
"Pkm","OK","negbinomial.size",2.19864450665093e-14,1.12159057589283e-12,"Pkm",257
"Fam219b","OK","negbinomial.size",0.000781841462554863,0.00679740825820641,"Fam219b",142
"Fbxo22","OK","negbinomial.size",0.00433601920175569,0.0280233141371726,"Fbxo22",111
"Stra6","OK","negbinomial.size",4.18474556936749e-15,2.31265314173795e-13,"Stra6",64
"Col12a1","OK","negbinomial.size",3.26622783088023e-13,1.49957544681605e-11,"Col12a1",93
"Loxl1","OK","negbinomial.size",0.000180303774569693,0.00195662377912584,"Loxl1",145
"Gsta4","OK","negbinomial.size",2.7348270239911e-10,8.63641010195284e-09,"Gsta4",175
"Elovl5","OK","negbinomial.size",0.000161502134962618,0.00177355196416631,"Elovl5",158
"Tmed3","OK","negbinomial.size",0.00654369535354952,0.0387845538407749,"Tmed3",144
"Plscr2","OK","negbinomial.size",5.7058527191169e-20,5.19929495481668e-18,"Plscr2",16
"Plscr4","OK","negbinomial.size",1.04536425980239e-16,7.01040065688826e-15,"Plscr4",38
"Dapk2","OK","negbinomial.size",5.70535942293784e-09,1.52359900294427e-07,"Dapk2",14
"Igdcc3","OK","negbinomial.size",3.01011618282977e-10,9.4309073161257e-09,"Igdcc3",96
"Smad3","OK","negbinomial.size",1.45011978998667e-18,1.10962050853018e-16,"Smad3",128
"Me1","OK","negbinomial.size",0.00583790904790652,0.035449090462346,"Me1",67
"Tbx18","OK","negbinomial.size",1.19956051574212e-25,1.85963037356022e-23,"Tbx18",34
"Clstn2","OK","negbinomial.size",2.77358556198795e-05,0.000364628753892623,"Clstn2",33
"Pdcd6ip","OK","negbinomial.size",0.00126038311288204,0.0101065957578104,"Pdcd6ip",166
"Csrnp1","OK","negbinomial.size",0.000807094216665933,0.00698642760285805,"Csrnp1",34
"Amotl2","OK","negbinomial.size",2.26424639578167e-08,5.59592323528898e-07,"Amotl2",153
"Ephb1","OK","negbinomial.size",0.000245347790591456,0.00256006693731661,"Ephb1",11
"Srprb","OK","negbinomial.size",0.000197965955948233,0.0021193897902727,"Srprb",138
"Trf","OK","negbinomial.size",0.00051021256175706,0.00475813074194846,"Trf",21
"Topbp1","OK","negbinomial.size",0.00754666510828823,0.0431352330249097,"Topbp1",155
"Nphp3","OK","negbinomial.size",0.00881042478514586,0.0485188271249356,"Nphp3",39
"Col6a4","OK","negbinomial.size",4.53382561429023e-08,1.06746107214561e-06,"Col6a4",20
"Cish","OK","negbinomial.size",0.000820964346009077,0.00709070049349416,"Cish",21
"Hemk1","OK","negbinomial.size",1.62182005044246e-07,3.40839189122037e-06,"Hemk1",44
"Mst1r","OK","negbinomial.size",1.81702954674691e-07,3.78783459495572e-06,"Mst1r",16
"Traip","OK","negbinomial.size",0.00276190624031597,0.0194391950416579,"Traip",43
"Cdhr4","OK","negbinomial.size",0.0019697258674353,0.0147599608785782,"Cdhr4",32
"Thsd7a","OK","negbinomial.size",0.000365692939488061,0.00362263619806555,"Thsd7a",34
"Gpr19","OK","negbinomial.size",1.01244104766189e-05,0.000150317273456965,"Gpr19",30
"Malt1","OK","negbinomial.size",1.88142947596085e-05,0.000258442159430894,"Malt1",28
"Exd2","OK","negbinomial.size",1.64621463052094e-08,4.14575190812837e-07,"Exd2",75
"Sbspon","OK","negbinomial.size",1.09522890689738e-07,2.37704499302437e-06,"Sbspon",20
"Snx33","OK","negbinomial.size",1.30619928764479e-05,0.000189349868016878,"Snx33",54
"Heyl","OK","negbinomial.size",1.98394286474131e-10,6.43541466750462e-09,"Heyl",44
"Gab3","OK","negbinomial.size",9.27977363514368e-07,1.67583446116052e-05,"Gab3",12
"Mctp2","OK","negbinomial.size",0.000783283497374563,0.00680498916168862,"Mctp2",17
"Pdxk","OK","negbinomial.size",3.75548441580955e-06,6.09092628689112e-05,"Pdxk",89
"Lama1","OK","negbinomial.size",0.00394202758979015,0.0259690857281043,"Lama1",103
"Arap1","OK","negbinomial.size",0.000679536884483813,0.00603544032000244,"Arap1",132
"Igdcc4","OK","negbinomial.size",3.34048354724633e-05,0.000431551429691336,"Igdcc4",134
"Ppp1r9a","OK","negbinomial.size",0.0011142319351835,0.00914129663937145,"Ppp1r9a",179
"Abcc4","OK","negbinomial.size",0.00069354140774389,0.00613264756781757,"Abcc4",13
"Arhgef17","OK","negbinomial.size",0.000618929186404684,0.00558439735307083,"Arhgef17",128
"Rims3","OK","negbinomial.size",0.000582808721567007,0.0053211711367369,"Rims3",13
"Nup93","OK","negbinomial.size",1.77254658459192e-05,0.000245747834846385,"Nup93",134
"Rasgrp2","OK","negbinomial.size",0.000310217155686195,0.00313023008235512,"Rasgrp2",36
"C330027C09Rik","OK","negbinomial.size",0.000999273692887248,0.00828931902153932,"C330027C09Rik",94
"Gas7","OK","negbinomial.size",0.000762442652029955,0.00665298094830524,"Gas7",86
"Lss","OK","negbinomial.size",2.45440603736751e-08,6.02844544610204e-07,"Lss",55
"Slc22a15","OK","negbinomial.size",7.61265174741053e-05,0.000916050644242334,"Slc22a15",15
"S100b","OK","negbinomial.size",4.72051221247922e-06,7.55345231640273e-05,"S100b",12
"Slc35a4","OK","negbinomial.size",0.00454647850170333,0.029140113048419,"Slc35a4",192
"Wdr3","OK","negbinomial.size",0.000303940621362018,0.00307209076816123,"Wdr3",120
"Ptprf","OK","negbinomial.size",3.26562308402281e-05,0.000423254535873836,"Ptprf",209
"Lpp","OK","negbinomial.size",0.00773076238381047,0.0440067289344519,"Lpp",243
"Mif","OK","negbinomial.size",0.00212363785006618,0.0157062360695415,"Mif",282
"Gstt2","OK","negbinomial.size",0.00662187476711643,0.0391119837184903,"Gstt2",39
"Chst2","OK","negbinomial.size",0.00181037383966095,0.0137646067032056,"Chst2",81
"Prrg3","OK","negbinomial.size",2.43352217301266e-05,0.000326026421764895,"Prrg3",58
"Ipo13","OK","negbinomial.size",4.66542813788951e-10,1.43165078874003e-08,"Ipo13",70
"Snap91","OK","negbinomial.size",0.00699344683415702,0.0408818681975183,"Snap91",10
"BC026585","OK","negbinomial.size",0.00803276865648506,0.0452725021022012,"BC026585",47
"Prss35","OK","negbinomial.size",6.7883602754067e-72,6.75272138396081e-69,"Prss35",81
"Rbfox2","OK","negbinomial.size",0.000158893958115855,0.00174973909412266,"Rbfox2",192
"Myo6","OK","negbinomial.size",1.35787676070604e-06,2.39423558235568e-05,"Myo6",93
"Pdpr","OK","negbinomial.size",0.00749798131835172,0.0429478901138025,"Pdpr",42
"Clec18a","OK","negbinomial.size",8.97524157833141e-24,1.10450988371693e-21,"Clec18a",19
"Zfp7","OK","negbinomial.size",0.000539083371406159,0.00497682769100953,"Zfp7",30
"Foxn3","OK","negbinomial.size",6.48373020350257e-07,1.22076163153328e-05,"Foxn3",267
"Akr1c14","OK","negbinomial.size",5.51941354317404e-16,3.43152288879524e-14,"Akr1c14",17
"BC034090","OK","negbinomial.size",3.35533126757974e-05,0.000432533362214896,"BC034090",20
"Fndc3c1","OK","negbinomial.size",1.60740245625243e-09,4.57937067309912e-08,"Fndc3c1",70
"Klf9","OK","negbinomial.size",0.00464982165944501,0.0295728979821551,"Klf9",40
"Lgals3bp","OK","negbinomial.size",1.40317751131028e-21,1.44394223728542e-19,"Lgals3bp",11
"Rbm46","OK","negbinomial.size",0.00229113615670606,0.016686572484808,"Rbm46",54
"Pxk","OK","negbinomial.size",7.7939815720111e-05,0.000932232044339644,"Pxk",82
"Gucy1a3","OK","negbinomial.size",4.33159389908804e-15,2.37184570520248e-13,"Gucy1a3",164
"Vhl","OK","negbinomial.size",0.00142512349156622,0.0112288443028555,"Vhl",60
"Zbtb41","OK","negbinomial.size",0.00025786678954496,0.00266184410294065,"Zbtb41",108
"Slc16a2","OK","negbinomial.size",1.24204551655189e-12,5.37184685908692e-11,"Slc16a2",68
"Ttc37","OK","negbinomial.size",0.00701980273154876,0.0410158517897688,"Ttc37",123
"Kcnk1","OK","negbinomial.size",2.43252799785104e-05,0.000326026421764895,"Kcnk1",12
"Cpsf1","OK","negbinomial.size",0.00551387165575971,0.0338401470204646,"Cpsf1",130
"Fancd2","OK","negbinomial.size",0.00213658487388757,0.0157922065879851,"Fancd2",56
"Cct2","OK","negbinomial.size",1.88163101084379e-06,3.24229070884568e-05,"Cct2",243
"Rpap1","OK","negbinomial.size",1.73956927010926e-08,4.34419212914106e-07,"Rpap1",98
"Phka1","OK","negbinomial.size",0.00115732657283396,0.00941718289019699,"Phka1",40
"Tldc1","OK","negbinomial.size",0.00169773199107177,0.0130494699146322,"Tldc1",22
"Kctd7","OK","negbinomial.size",0.00368052836816114,0.0245170017470644,"Kctd7",29
"Ogt","OK","negbinomial.size",0.000572841236777274,0.00525192461091422,"Ogt",267
"Rnf43","OK","negbinomial.size",0.000836774316435114,0.00718602519085321,"Rnf43",11
"Hsdl1","OK","negbinomial.size",0.00774751071346534,0.0440600454438474,"Hsdl1",84
"Lsm3","OK","negbinomial.size",0.0052098807959639,0.0322768163547634,"Lsm3",212
"Efcab14","OK","negbinomial.size",4.33431454229509e-06,6.97287233037419e-05,"Efcab14",205
"Gpc1","OK","negbinomial.size",4.79748580162057e-07,9.17749807915781e-06,"Gpc1",242
"Vwa9","OK","negbinomial.size",5.93726424570084e-08,1.36032866220597e-06,"Vwa9",118
"Thoc5","OK","negbinomial.size",0.000889916680241813,0.00751800099932521,"Thoc5",95
"Nipsnap1","OK","negbinomial.size",4.96886366344377e-05,0.000617847141151337,"Nipsnap1",151
"Nek9","OK","negbinomial.size",0.00177129233306925,0.0135364382713493,"Nek9",138
"Tmem132c","OK","negbinomial.size",0.00072257154784763,0.00635120839504279,"Tmem132c",51
"Zbed4","OK","negbinomial.size",8.18709693980081e-07,1.50816938534571e-05,"Zbed4",72
"Smc4","OK","negbinomial.size",0.00217115003137304,0.0159981592126543,"Smc4",191
"Neurl1b","OK","negbinomial.size",6.53550573261042e-05,0.000796064611532353,"Neurl1b",13
"Six4","OK","negbinomial.size",0.00187219392901598,0.0141445436270024,"Six4",44
"Pkd2","OK","negbinomial.size",0.00034318996749274,0.00343471569514429,"Pkd2",161
"Kdelc2","OK","negbinomial.size",3.69296762273966e-06,6.00585211343914e-05,"Kdelc2",163
"Morc2a","OK","negbinomial.size",0.00803089158083409,0.0452725021022012,"Morc2a",131
"Exph5","OK","negbinomial.size",0.00303668347083517,0.0210504591122877,"Exph5",11
"Ppm1h","OK","negbinomial.size",0.00253098853231104,0.0180804369300998,"Ppm1h",47
"Lrrn1","OK","negbinomial.size",0.000403230383897198,0.00393273861621574,"Lrrn1",39
"Dbn1","OK","negbinomial.size",0.00360792921731109,0.0241411721227816,"Dbn1",168
"Fras1","OK","negbinomial.size",3.88798007178963e-07,7.64593379191974e-06,"Fras1",139
"Gns","OK","negbinomial.size",0.00439590983970148,0.0283489874427426,"Gns",85
"Ttyh2","OK","negbinomial.size",4.6144823662441e-08,1.0821822398007e-06,"Ttyh2",121
"Tmx4","OK","negbinomial.size",0.00220751208154034,0.0162060711668801,"Tmx4",178
"Cnot6l","OK","negbinomial.size",0.00278583044128569,0.0195741474238441,"Cnot6l",169
"B3galt1","OK","negbinomial.size",0.00729354368441392,0.0421612740730503,"B3galt1",34
"Zfp661","OK","negbinomial.size",2.97875062077832e-06,4.91802851455474e-05,"Zfp661",19
"Tmem127","OK","negbinomial.size",0.000143115925917706,0.00159810552636077,"Tmem127",76
"Acot11","OK","negbinomial.size",0.000241395031974215,0.00252544478236301,"Acot11",30
"Fam214a","OK","negbinomial.size",0.00112811257651162,0.00921716620521507,"Fam214a",59
"Ncaph","OK","negbinomial.size",7.47125806972551e-06,0.000113466167402434,"Ncaph",109
"Rtkn","OK","negbinomial.size",1.02061264029835e-05,0.000151154504804484,"Rtkn",48
"Dhx8","OK","negbinomial.size",2.67255289836835e-05,0.000353291959555072,"Dhx8",130
"Lbx2","OK","negbinomial.size",7.22877125852481e-05,0.000871614570838491,"Lbx2",16
"Parm1","OK","negbinomial.size",0.00674937523948238,0.039688879696387,"Parm1",60
"Dpp4","OK","negbinomial.size",2.2031756742603e-15,1.27844208177449e-13,"Dpp4",31
"Zc4h2","OK","negbinomial.size",0.00154643172634795,0.0120549281432852,"Zc4h2",96
"Becn1","OK","negbinomial.size",0.00636948040315623,0.0379782655207172,"Becn1",121
"Eva1a","OK","negbinomial.size",0.00583998852356986,0.035449090462346,"Eva1a",15
"Leprot","OK","negbinomial.size",0.00629898905442769,0.0376331493206724,"Leprot",171
"Eogt","OK","negbinomial.size",2.34843174175032e-05,0.000316470051806661,"Eogt",27
"Arx","OK","negbinomial.size",2.17767594774134e-07,4.48962310676828e-06,"Arx",47
"Parpbp","OK","negbinomial.size",9.79706338486349e-05,0.00114318226417513,"Parpbp",39
"Crb2","OK","negbinomial.size",2.72455649362954e-16,1.74855055070534e-14,"Crb2",97
"Kank4","OK","negbinomial.size",0.00304920707689622,0.0210961683954693,"Kank4",36
"Fignl1","OK","negbinomial.size",3.79606956711079e-11,1.36077124392197e-09,"Fignl1",90
"Tab3","OK","negbinomial.size",0.000184515692212285,0.00199507592204533,"Tab3",39
"Tgfbi","OK","negbinomial.size",1.88230498553243e-06,3.24229070884568e-05,"Tgfbi",130
"Pcdh17","OK","negbinomial.size",0.0012155133350303,0.00980377208125453,"Pcdh17",37
"Utp6","OK","negbinomial.size",0.00347626778677797,0.0233700806090115,"Utp6",138
"Zcchc7","OK","negbinomial.size",0.000162615992301856,0.00178414255524564,"Zcchc7",205
"Gtf3c4","OK","negbinomial.size",0.00358824271093993,0.0240347897239484,"Gtf3c4",108
"Zswim4","OK","negbinomial.size",4.27584183613085e-08,1.01070740589889e-06,"Zswim4",99
"Melk","OK","negbinomial.size",0.00138924442161878,0.0109896690926861,"Melk",91
"Rnf38","OK","negbinomial.size",0.000495803818570783,0.00466801049885412,"Rnf38",168
"Slc51a","OK","negbinomial.size",0.00119137917152652,0.00963647094009349,"Slc51a",12
"Usp35","OK","negbinomial.size",2.2405593038718e-05,0.000303926777389973,"Usp35",26
"Supt16","OK","negbinomial.size",0.0008167349196182,0.00705964137254341,"Supt16",271
"Cd99l2","OK","negbinomial.size",0.000508643477860616,0.00475092112302204,"Cd99l2",127
"Ggta1","OK","negbinomial.size",0.0012421065516317,0.0099928144633213,"Ggta1",39
"Acta2","OK","negbinomial.size",5.98762278384001e-30,1.21142801984234e-27,"Acta2",82
"Syt1","OK","negbinomial.size",2.78339438148476e-07,5.59349810299386e-06,"Syt1",37
"Zhx3","OK","negbinomial.size",0.00285479779022151,0.0199869332679614,"Zhx3",78
"Hykk","OK","negbinomial.size",0.000206970375236522,0.00220589765106997,"Hykk",50
"Pknox2","OK","negbinomial.size",0.00470658094040396,0.0298842854710649,"Pknox2",89
"Tmem55b","OK","negbinomial.size",0.000248428809701081,0.0025876917115199,"Tmem55b",228
"Apex1","OK","negbinomial.size",3.92510998937169e-05,0.000500577328452242,"Apex1",223
"Fam214b","OK","negbinomial.size",0.00245950983917305,0.0176649632672736,"Fam214b",35
"Fam122b","OK","negbinomial.size",0.00151833048335763,0.011877005884561,"Fam122b",46
"Prtg","OK","negbinomial.size",2.16859952775914e-12,9.05124914785344e-11,"Prtg",101
"Fmnl2","OK","negbinomial.size",8.24196724291119e-09,2.14345017382638e-07,"Fmnl2",126
"Myrf","OK","negbinomial.size",8.00786947687528e-44,3.29620475674001e-41,"Myrf",150
"Vezt","OK","negbinomial.size",0.0074133791922454,0.0426064070379554,"Vezt",143
"Sostdc1","OK","negbinomial.size",2.60331717716878e-14,1.30024255832066e-12,"Sostdc1",11
"Ankmy2","OK","negbinomial.size",0.00162915887773858,0.0126035447333541,"Ankmy2",167
"Arhgap36","OK","negbinomial.size",3.51447900621881e-07,6.93427039623701e-06,"Arhgap36",16
"BC027231","OK","negbinomial.size",0.00529184827437868,0.0327469117943278,"BC027231",56
"Pdzrn4","OK","negbinomial.size",0.00531034192131218,0.0328103268709645,"Pdzrn4",16
"Kctd1","OK","negbinomial.size",0.00187173122275394,0.0141445436270024,"Kctd1",47
"Ube2r2","OK","negbinomial.size",0.00552044926501597,0.0338631052808302,"Ube2r2",236
"Igfbp7","OK","negbinomial.size",1.18969214963084e-05,0.000173823196941778,"Igfbp7",128
"Lrrn3","OK","negbinomial.size",0.00189046517298718,0.0142645276674766,"Lrrn3",44
"Lzts1","OK","negbinomial.size",1.72952949050453e-18,1.31499321835366e-16,"Lzts1",70
"Igsf10","OK","negbinomial.size",4.80904323367096e-19,3.90513939321974e-17,"Igsf10",84
"Csgalnact1","OK","negbinomial.size",0.000483335294630473,0.00457539525139092,"Csgalnact1",38
"C530008M17Rik","OK","negbinomial.size",2.29255367373605e-15,1.32203928518779e-13,"C530008M17Rik",72
"Gpi1","OK","negbinomial.size",0.000472954099068884,0.00449852835106396,"Gpi1",204
"Calm2","OK","negbinomial.size",0.00475693123195794,0.0301398556878354,"Calm2",293
"Lum","OK","negbinomial.size",2.13061358676344e-74,2.31210312592684e-71,"Lum",78
"Elf1","OK","negbinomial.size",0.00692711589937181,0.0405935112865985,"Elf1",33
"Eea1","OK","negbinomial.size",0.0024509107769466,0.017620171507358,"Eea1",108
"Cdh8","OK","negbinomial.size",3.2308121410234e-10,1.00958650595278e-08,"Cdh8",20
